pair_id,question_id,table_id,label
2812,56,iww_ec_employ,relevant
2813,57,ilc_mdho03c,not_relevant
2814,57,sdg_01_50,not_relevant
2814,57,sdg_01_50,not_relevant
2815,57,sdg_11_20,not_relevant
2816,57,tepsr_spi110,relevant
2817,57,sdg_10_30,relevant
2817,57,sdg_10_30,relevant
2818,58,tps00205,not_relevant
2819,60,earn_ses_pub1a,not_relevant
2820,60,tipsbd30,not_relevant
2821,60,sdg_03_70,not_relevant
2822,60,trng_cvt_34s,not_relevant
2823,61,ten00135,not_relevant
2824,61,tipslm16,not_relevant
2825,61,prc_colc_pppnat,not_relevant
2826,62,irt_lt_mcby_q,not_relevant
2827,62,med_ps22,not_relevant
2828,62,tipslm80,not_relevant
2829,62,tipslm100,not_relevant
2830,62,teiis210,not_relevant
2831,64,sdg_12_31,relevant
2831,64,sdg_12_31,not_relevant
2832,64,avia_if_arp,not_relevant
2832,64,avia_if_arp,not_relevant
2833,64,med_eg_all,not_relevant
2834,66,tepsr_wc130,not_relevant
2835,66,tqoe4a3,not_relevant
2836,67,ilc_mdho06a$dv_2701,not_relevant
2837,67,ilc_hch19$dv_2264,not_relevant
2838,67,sdg_11_20,not_relevant
2839,68,iww_eq_age_loa,not_relevant
2840,69,edat_lfse_14$dv_1864,not_relevant
2841,69,gbv_any_frq,relevant
2842,70,rail_go_quartal,highly_relevant
2843,70,rail_tf_ns20_cz,relevant
2844,70,mar_mg_am_cwt,relevant
2845,70,mar_mg_aa_pwhd,relevant
2846,71,egi_va2,not_relevant
2847,71,tessi121,not_relevant
2848,71,tespn110,not_relevant
2849,71,tespn010,not_relevant
2850,71,tessi014,not_relevant
2851,72,tag00094,relevant
2852,72,tag00102,highly_relevant
2853,72,tag00055,relevant
2854,73,enps_rail_eq,relevant
2855,73,med_rd3,relevant
2856,73,med_rd2,relevant
2857,73,med_ra3,relevant
2857,73,med_ra3,relevant
2858,74,tps00065,not_relevant
2858,74,tps00065,not_relevant
2859,74,tps00066,not_relevant
2860,74,ilc_igtp03,not_relevant
2861,76,rail_tf_ns10_sk,not_relevant
2862,76,rail_tf_ns10_ro,not_relevant
2863,76,rail_tf_ns10_si,not_relevant
2864,76,rail_tf_ns10_lt,not_relevant
2865,77,enpe_irt_lt_gby10,not_relevant
2866,77,enpe_bop_iip6_serv,not_relevant
2867,77,enpe_irt_st,not_relevant
2868,77,tps00028,not_relevant
2869,77,enpe_nama_10_pe,not_relevant
2870,78,rail_tf_ns20_tr,relevant
2871,78,rail_tf_ns20_bg,relevant
2872,78,rail_tf_ns20_pt,relevant
2873,78,rail_tf_ns20_ro,relevant
2874,79,educ_uoe_enrt08,not_relevant
2875,79,irt_lt_gby10_m,not_relevant
2876,80,gbv_any_ed,relevant
2877,80,sdg_05_10,relevant
2878,80,gbv_any_frq,relevant
2879,81,avia_ec_emp_arp,not_relevant
2880,81,enps_reg_area3,not_relevant
2881,81,enps_ilc_secure,not_relevant
2882,81,enps_avia_typ,not_relevant
2883,82,rail_tf_ns15_si,relevant
2884,82,rail_tf_ns15_lu,relevant
2885,82,rail_tf_ns15_bg,relevant
2886,82,rail_tf_ns15_be,relevant
2887,82,rail_tf_ns15_ie,relevant
2888,83,ilc_camdothg0,not_relevant
2889,83,ilc_camnothg0,not_relevant
2890,83,tespn240,not_relevant
2891,83,sdg_08_20,not_relevant
2891,83,sdg_08_20,not_relevant
2892,83,avia_tppa,not_relevant
2893,84,crim_hom_city,relevant
2894,84,crim_hist,relevant
2895,84,ilc_lvhl23n,not_relevant
2895,84,ilc_lvhl23n,not_relevant
2896,84,tessi165,not_relevant
2897,85,educ_uoe_enra29,not_relevant
2897,85,educ_uoe_enra29,not_relevant
2898,85,educ_uoe_enra28,not_relevant
2899,85,tespn260,not_relevant
2900,85,educ_uoe_grad07,not_relevant
2900,85,educ_uoe_grad07,not_relevant
2901,85,sdg_11_60,not_relevant
2902,86,gbv_npv_lim,relevant
2903,87,road_eqr_tracm,relevant
2904,88,tessi165,not_relevant
2905,88,enpe_isoc_ci_in_h,relevant
2906,89,egi_em3,not_relevant
2907,89,sdg_16_60,not_relevant
2908,89,tesem090,not_relevant
2909,91,ilc_pw15$dv_2750,not_relevant
2910,91,educ_uoe_grad09,relevant
2911,91,trng_lfs_02$dv_2221,relevant
2912,91,ilc_pw03$dv_2762,not_relevant
2913,92,irt_h_ddmr_q,not_relevant
2914,92,enps_demo_dens,not_relevant
2915,92,tag00093,not_relevant
2916,92,tps00116,not_relevant
2917,92,tespn110,not_relevant
2918,93,org_cropar_h2,not_relevant
2919,93,sdg_13_31,not_relevant
2920,93,cei_cie020,not_relevant
2921,94,pipe_ec_employ,not_relevant
2922,94,rail_pa_nbcar,not_relevant
2923,94,iww_ac_nbac,not_relevant
2924,94,tran_sf_railac,not_relevant
2925,95,teiis240,not_relevant
2926,95,teiis210,not_relevant
2927,96,tin00171,relevant
2928,97,rail_tf_ns20_bg,not_relevant
2929,97,rail_tf_ns15_bg,not_relevant
2930,97,rail_tf_ns10_bg,not_relevant
2931,97,ilc_sbjp05,not_relevant
2932,98,med_air4,relevant
2933,99,teilm021,not_relevant
2934,99,teilm011,not_relevant
2935,0,teina402_r2,relevant
2936,3,iww_ec_invest,not_relevant
2937,3,road_ec_invest,not_relevant
2938,3,tespm040,not_relevant
2939,3,tespm151,not_relevant
2940,4,tgs00078,not_relevant
2940,4,tgs00078,not_relevant
2941,6,sdg_13_31,not_relevant
2942,6,cei_pc040,not_relevant
2943,6,sdg_03_70,not_relevant
2944,6,mar_mp_aa_cph,not_relevant
2945,6,tesem100,not_relevant
2946,9,gbv_npv_cob,relevant
2947,10,avia_if_arp,not_relevant
2948,10,rail_tf_ns20_cz,not_relevant
2949,10,avia_ec_emp_ent,not_relevant
2950,13,ilc_mdes03$dv_2702,relevant
2951,13,tessi163,not_relevant
2952,13,tessi172,not_relevant
2953,13,tessi302,not_relevant
2954,14,tet00012,not_relevant
2955,14,tet00013,not_relevant
2955,14,tet00013,not_relevant
2956,14,tet00011,not_relevant
2957,15,tesem020,not_relevant
2958,15,rail_tf_ns10_hr,not_relevant
2959,15,tesem060,not_relevant
2960,15,rail_tf_ns20_hr,not_relevant
2961,16,tipsna50,not_relevant
2962,16,edat_lfse_14$dv_356,not_relevant
2963,16,tipsex13,not_relevant
2964,16,sdg_09_40,not_relevant
2965,16,sdg_10_30,not_relevant
2966,17,enpe_ext_intro,not_relevant
2966,17,enpe_ext_intro,not_relevant
2967,17,tipspd22,relevant
2968,17,tipspd20,not_relevant
2969,18,educ_uoe_grad06,not_relevant
2970,18,lfst_r_lmdgeg,not_relevant
2971,18,educ_uoe_enra28,relevant
2972,19,demo_mlexpec$dv_292,not_relevant
2973,19,sdg_06_30,not_relevant
2973,19,sdg_06_30,not_relevant
2974,19,ilc_lvho50d,not_relevant
2975,20,prc_rem_gdp,not_relevant
2976,20,tag00054,not_relevant
2977,24,tec00116,not_relevant
2977,24,tec00116,not_relevant
2978,25,ilc_lvho05a$dv_1185,not_relevant
2979,26,tessi022,relevant
2980,27,trng_cvt_34s,not_relevant
2981,27,trng_cvt_25s,not_relevant
2982,29,ilc_scp20$dv_2747,not_relevant
2983,29,tipsex10,not_relevant
2984,30,yth_demo_030,not_relevant
2985,30,mar_tp_pa,not_relevant
2986,30,demo_r_gind3$dv_1542,not_relevant
2987,31,mar_sg_am_ewx,relevant
2988,31,tran_im_urail,relevant
2989,31,mar_pa_qm_me,not_relevant
2990,32,tet00065,not_relevant
2991,32,tet00003,relevant
2992,33,tran_im_urail,not_relevant
2993,33,road_tert_go,not_relevant
2994,34,sdg_09_40,not_relevant
2995,34,tec00009,not_relevant
2996,36,tran_hv_frtra,relevant
2997,37,tps00044,relevant
2998,37,edat_lfse_14$dv_356,not_relevant
2999,37,med_ps22,not_relevant
3000,38,road_eqr_trail,not_relevant
3001,38,avia_tppa,not_relevant
3001,38,avia_tppa,not_relevant
3002,38,sdg_16_40,not_relevant
3003,38,isoc_sks_itspt,not_relevant
3004,38,tps00044,not_relevant
3005,39,tet00013,not_relevant
3006,40,edat_lfse_14$dv_1864,not_relevant
3007,40,road_eqr_motors,not_relevant
3008,40,rail_tf_ns10_fi,not_relevant
3009,41,enpe_irt_ld,relevant
3009,41,enpe_irt_ld,relevant
3010,42,iww_ec_ent_c,not_relevant
3011,42,teiet040,not_relevant
3012,42,tps00108,not_relevant
3013,42,enps_avia_fr,not_relevant
3014,43,ilc_pns5,not_relevant
3015,44,ilc_odbt05,not_relevant
3016,44,ilc_odbt09,not_relevant
3017,45,med_ag1,not_relevant
3018,45,ilc_sbjp05,not_relevant
3019,45,med_rd6,not_relevant
3020,47,road_ec_entveh,not_relevant
3021,48,mar_sg_am_ewx,relevant
3022,48,mar_v_est,relevant
3023,49,ilc_lvph05,not_relevant
3024,50,enps_ilc_secure,not_relevant
3025,51,med_ec6,not_relevant
3026,52,ttr00015,relevant
3027,53,rail_tf_ns20_lv,not_relevant
3028,53,rail_tf_ns20_hr,not_relevant
3029,53,rail_tf_ns20_ie,not_relevant
3030,53,rail_tf_ns20_ee,not_relevant
3031,53,rail_tf_ns20_pt,not_relevant
3032,55,enpe_ilc_li01,not_relevant
3033,55,enpe_road_pa,not_relevant
3034,55,enpe_nama_10_lp,not_relevant
3035,55,enpe_nama_10_pe,not_relevant
3036,56,sdg_09_60,relevant
3037,59,enps_env_wastrt,relevant
3038,59,cei_pc040,relevant
3039,60,sdg_17_10,not_relevant
3040,60,tipsbd20,not_relevant
3041,60,tipsbd10,not_relevant
3042,61,road_eqr_semit,not_relevant
3043,62,med_ec9,relevant
3044,63,tipspd15,relevant
3045,64,cei_pc032,relevant
3046,64,iww_eq_power_lo,not_relevant
3047,64,road_eqr_trailn,not_relevant
3048,64,road_eqs_semitn,not_relevant
3049,65,egr_conc,not_relevant
3050,65,educ_uoe_enrt05,not_relevant
3051,67,ilc_mdes03$dv_2702,not_relevant
3052,67,tessi302,not_relevant
3052,67,tessi302,not_relevant
3053,68,tran_im_urail,relevant
3054,68,rail_tf_ns10_lt,relevant
3055,69,migr_resfpc,not_relevant
3056,69,ilc_lvps08$dv_1041,not_relevant
3057,69,ilc_pns5,not_relevant
3058,71,ilc_li22$dv_2664,not_relevant
3059,72,nama_10r_3gva$dv_1563,relevant
3060,73,road_eqr_trams,relevant
3061,77,eq_pop02,not_relevant
3062,77,enpe_isoc_ci_ifp_fu,not_relevant
3063,78,rail_tf_ns20_hu,relevant
3064,78,rail_tf_ns15_be,relevant
3065,78,rail_tf_ns20_lu,relevant
3066,79,sdg_15_50,not_relevant
3067,79,apri_lprc_h,not_relevant
3068,80,eq_pop02,not_relevant
3069,80,lfsi_jhh_a,not_relevant
3070,80,sdg_08_20,relevant
3070,80,sdg_08_20,not_relevant
3071,80,edat_lfse_14$dv_1864,not_relevant
3072,80,tesem030,not_relevant
3073,81,road_if_barea,relevant
3074,82,ttr00006,not_relevant
3075,83,road_tert_go,not_relevant
3076,83,tepsr_wc130,not_relevant
3077,84,icw_sr_14,not_relevant
3078,85,sdg_16_50,not_relevant
3079,86,lfsi_jhh_a,not_relevant
3080,86,eq_pop02,not_relevant
3081,86,tps00215,not_relevant
3082,87,road_go_na_ru3g$dv_1582,not_relevant
3083,87,road_go_na_rl3g$dv_1581,not_relevant
3084,87,road_tert_go,not_relevant
3085,89,tipslm13,not_relevant
3086,89,tipspc24,not_relevant
3087,90,med_ps115,not_relevant
3088,91,enps_demo_under5,not_relevant
3089,91,med_ps112,not_relevant
3090,92,urt_ipr_dapop,relevant
3091,93,sdg_06_30,not_relevant
3092,94,nrg_ind_ep,not_relevant
3093,95,teiet210,not_relevant
3094,95,mar_qg_qm_ewhd,not_relevant
3095,95,mar_qg_qm_ewhk,not_relevant
3096,96,tps00178,not_relevant
3097,97,sdg_07_11,not_relevant
3098,97,ttr00015,not_relevant
3099,98,rail_tf_ns20_no,not_relevant
3100,98,ttr00011,relevant
3101,0,prc_dap13,not_relevant
3102,0,bop_its_det,not_relevant
3103,1,educ_fitotin,relevant
3104,5,teina410_r2,relevant
3105,6,sbs_cre_geea,not_relevant
3106,6,sbs_cre_gneea,not_relevant
3107,6,sbs_cre_pacc,not_relevant
3108,6,ilc_lvho04h,not_relevant
3109,6,ilc_lvph02h,not_relevant
3110,7,apro_mk_strpd,relevant
3111,7,apro_mk_farm,relevant
3112,8,iww_go_atygo07,not_relevant
3113,8,iww_go_atygo,not_relevant
3114,8,iww_go_actygo07,not_relevant
3115,8,iww_go_atygofl,not_relevant
3116,8,iww_go_actygo,not_relevant
3117,9,gbv_npv_du,not_relevant
3118,10,road_eqs_busage,relevant
3119,11,ilc_peps06,not_relevant
3120,11,ilc_pees03,not_relevant
3121,11,tespm010,not_relevant
3122,11,ilc_pees04,not_relevant
3123,11,ilc_pees08,not_relevant
3124,13,tespm040,relevant
3125,14,tipsfs14,not_relevant
3126,14,fats_ctrl,not_relevant
3127,14,fats_out_part,not_relevant
3128,14,fats_activ,not_relevant
3129,15,road_eqs_busmot_h,relevant
3130,15,med_rd3,relevant
3131,15,enps_rail_eq,not_relevant
3132,15,med_rd2,relevant
3133,16,ilc_mdho02,relevant
3134,17,icw_pov_05,highly_relevant
3135,18,edat_lfs_9914,highly_relevant
3136,18,edat_lfs_9903,highly_relevant
3137,18,edat_lfse_03$dv_1701,relevant
3138,18,edat_lfse_03,highly_relevant
3139,19,ilc_mdho02,highly_relevant
3140,19,ilc_mdho05,highly_relevant
3141,20,apri_ap_crpouta,highly_relevant
3142,20,apri_ap_anouta,relevant
3143,21,trng_nfe2,relevant
3144,21,trng_nfe8,relevant
3145,21,trng_nfe9,relevant
3146,24,tour_dem_tninc,not_relevant
3147,24,tour_occ_nim,not_relevant
3148,25,ilc_peps01n,highly_relevant
3149,25,ilc_peps01n$dv_1944,highly_relevant
3150,26,med_ps312,relevant
3151,26,tespm010,relevant
3152,26,tessi012,relevant
3153,27,bd_9bd_sz_cl_r2$dv_585,not_relevant
3154,27,bd_9bd_sz_cl_r2,not_relevant
3155,27,bd_9bd_sz_cl_r2$dv_61,not_relevant
3156,27,bs_bs5_04,not_relevant
3156,27,bs_bs5_04,not_relevant
3157,29,ext_st_eabec,relevant
3158,29,ext_st_easitc,relevant
3159,29,ei_etea_m,relevant
3160,30,ilc_lvho06q,highly_relevant
3161,30,ilc_lvho06,highly_relevant
3162,31,mar_go_am_dk,relevant
3163,31,mar_go_qm_dk,highly_relevant
3164,31,mar_sg_am_cw,relevant
3165,31,mar_go_am_nl,relevant
3166,32,bop_its_deth,relevant
3167,32,enpe_ext_bal,not_relevant
3167,32,enpe_ext_bal,not_relevant
3168,32,egi_tr4,relevant
3169,32,teiet215,relevant
3170,33,teiet010,not_relevant
3171,33,bop_exms6_q,not_relevant
3172,34,tessi122,not_relevant
3173,36,avia_gor_lu,relevant
3174,37,hlth_rs_wkmg2,relevant
3174,37,hlth_rs_wkmg2,relevant
3175,38,iss_18sojobl,not_relevant
3176,39,ext_lt_introeu27_2020,not_relevant
3177,39,migr_pop9ctz,not_relevant
3178,39,fats_out_part,relevant
3179,40,avia_eq_arc_typreg,relevant
3180,40,avia_eq_arc_typ,relevant
3181,41,enpe_irt_st,relevant
3182,42,prc_hicp_midx$dv_2582,relevant
3183,42,prc_hicp_midx$dv_2583,relevant
3184,42,prc_hicp_aind$dv_2561,relevant
3185,43,lfst_lmbpcoba,relevant
3186,43,lfst_lmbpcobg,relevant
3187,43,lfst_lmbercoba,not_relevant
3188,43,lfst_lmbpcobed,relevant
3189,45,ef_oga_rdsex,not_relevant
3190,45,ef_oga_rdsize,relevant
3191,45,ef_ogardsexage,not_relevant
3192,47,road_go_ta7tg,not_relevant
3193,47,road_eqs_roaene,highly_relevant
3194,48,mar_go_qmc,relevant
3195,48,mar_go_qm_c2024,relevant
3196,48,mar_go_qm_es,relevant
3197,48,mar_go_qm_nl,relevant
3198,50,env_ww_con,relevant
3199,51,tipsfs13,relevant
3200,53,mar_go_qm_c2020,highly_relevant
3201,53,mar_go_qm_c2022,relevant
3202,53,mar_go_qm_c2018,relevant
3203,54,lfsa_egana,relevant
3204,54,cens_01nanac,relevant
3205,55,ei_isrt_q,relevant
3206,56,iww_go_anave,relevant
3206,56,iww_go_anave,relevant
3207,56,iww_go_anavef06,relevant
3208,57,ilc_sbjp01,relevant
3209,58,proj_stp22,relevant
3210,59,fish_ld_pl,not_relevant
3211,59,env_wasoper,highly_relevant
3212,60,iss_21covb,relevant
3213,60,iss_21covis,relevant
3213,60,iss_21covis,relevant
3214,60,isoc_e_cvd,not_relevant
3214,60,isoc_e_cvd,not_relevant
3215,61,env_ac_co2fp,relevant
3216,61,sdg_13_40,not_relevant
3217,64,ten00106,highly_relevant
3217,64,ten00106,relevant
3218,65,educ_pers1d,relevant
3219,66,lfso_05regce,not_relevant
3220,66,lfso_05regch,not_relevant
3221,66,lfso_05regcp,not_relevant
3222,67,ilc_li06h,relevant
3223,67,ilc_li03,highly_relevant
3224,67,ilc_li01,highly_relevant
3224,67,ilc_li01,highly_relevant
3225,68,road_go_na_tgtt,highly_relevant
3226,68,road_go_na_dctt,highly_relevant
3227,68,road_go_ta_dctg,relevant
3228,69,gbv_ipv_comm,relevant
3229,70,mar_go_qm_pl,relevant
3229,70,mar_go_qm_pl,relevant
3230,70,mar_go_qm_ro,relevant
3231,70,mar_go_qm_lv,relevant
3232,71,icw_sr_01,relevant
3233,72,apri_ap_ina,relevant
3234,73,rail_tf_ns10_uk,relevant
3235,73,rail_tf_ns_uk,relevant
3236,73,rail_tf_ns15_uk,relevant
3237,74,urt_edat_lfse4,not_relevant
3238,74,tgs00109,not_relevant
3239,75,mar_go_am_fi,relevant
3240,75,mar_go_qm_fi,not_relevant
3241,76,htec_cis6,not_relevant
3242,76,ipr_da_popr,relevant
3243,76,ipr_dr_reg,highly_relevant
3244,77,enps_demo_frate1,not_relevant
3245,77,demo_frate,not_relevant
3246,78,rail_tf_ns20_fr,relevant
3247,79,orch_peach2,relevant
3248,82,rail_tf_ns15_fr,relevant
3249,82,rail_tf_ns15_pl,relevant
3250,82,rail_tf_ns15_ch,relevant
3251,83,rail_tf_ns10_be,not_relevant
3252,83,rail_tf_ns_be,not_relevant
3253,83,rail_tf_ns15_be,not_relevant
3254,83,prc_colc_nat,not_relevant
3255,83,hlth_cd_troeu,relevant
3256,84,met_crim_gen,relevant
3257,85,demo_frate,highly_relevant
3258,85,tgs00100,relevant
3259,85,demo_r_frate2,highly_relevant
3259,85,demo_r_frate2,highly_relevant
3260,86,gbv_ipv_du,relevant
3261,86,gbv_ipv_cob,relevant
3262,87,road_eqr_lrstn,relevant
3263,87,road_go_na_tgtt,relevant
3264,88,isoc_ci_in_h,relevant
3265,88,isoc_r_iacc_h,relevant
3266,89,inn_cis12_mrkt,relevant
3267,89,inn_cis11_mrkt,relevant
3268,89,migr_pop9ctz,not_relevant
3269,89,lfst_lmbercita,not_relevant
3270,90,demo_nsinrt,relevant
3271,90,demo_nsinagec,relevant
3272,91,htec_kia_emp2$dv_1869,not_relevant
3273,91,htec_kia_emp2,not_relevant
3274,91,lfsa_egan22d,not_relevant
3275,91,lfsq_egan22d,not_relevant
3276,92,met_ipr_dfa,relevant
3277,93,env_ac_pepsgg,not_relevant
3278,93,env_ac_exp2,not_relevant
3279,93,ef_pograss,not_relevant
3280,94,crim_pris_cap,relevant
3281,94,hsw_aw_nnasv,not_relevant
3282,94,hsw_aw_nnaag,not_relevant
3283,94,hsw_aw_nnasx,not_relevant
3284,94,hsw_aw_de1,not_relevant
3285,95,fish_ld_lv,not_relevant
3286,95,rail_tf_ns20_lv,not_relevant
3287,95,tet00068,relevant
3288,96,tesem090,not_relevant
3289,97,fish_ld_bg,not_relevant
3290,97,mar_go_qm_c2024,not_relevant
3291,98,avia_par_no,relevant
3292,98,avia_gor_no,relevant
3293,98,avia_panc,relevant
3294,99,demo_poppcctb,relevant
3295,0,bop_its_str,not_relevant
3296,2,prc_hpi_a,not_relevant
3296,2,prc_hpi_a,not_relevant
3297,2,ei_hppi_q,not_relevant
3298,2,prc_hpi_q,not_relevant
3299,2,teicp270,not_relevant
3300,3,inn_cis5_pub,not_relevant
3301,3,inn_cis5_exp,not_relevant
3302,3,bs_bs1_06,not_relevant
3302,3,bs_bs1_06,not_relevant
3303,3,inn_cis5_bas,not_relevant
3304,4,avia_goodis,relevant
3305,5,teina438_r2,relevant
3306,5,teina420_r2,relevant
3307,6,hlth_rs_prsrg,not_relevant
3308,7,rail_tf_ns15_hr,not_relevant
3309,7,fish_ld_hr,not_relevant
3310,8,nrg_pc_203_h,not_relevant
3311,10,rail_go_typeall,relevant
3312,10,avia_par_cz,not_relevant
3313,10,avia_gor_cz,not_relevant
3314,11,med_ps312,not_relevant
3315,11,tessi014,relevant
3316,13,ilc_peps13,relevant
3317,13,ilc_peps06,relevant
3318,13,ilc_peps05n$dv_1962,relevant
3319,14,fats_out_dom,not_relevant
3320,15,hrst_st_nfieage,not_relevant
3321,15,road_eqs_roaene_h,relevant
3322,15,hrst_st_nfiesex,not_relevant
3323,16,ilc_sis4,relevant
3323,16,ilc_sis4,relevant
3324,16,ilc_mddd05,not_relevant
3325,16,hlth_ehis_pchlpu,not_relevant
3326,16,tessi150,not_relevant
3327,16,ilc_peps13,not_relevant
3328,17,ext_lt_introeu27_2020,not_relevant
3329,17,ilc_mded01,not_relevant
3329,17,ilc_mded01,not_relevant
3330,17,ilc_di23,not_relevant
3331,17,sdg_08_11,not_relevant
3332,18,lfso_16nfeduc,relevant
3333,18,cens_91einact,not_relevant
3334,18,enpe_edat_lfse_03,relevant
3335,19,hlth_dm100,relevant
3336,19,hlth_dm070,not_relevant
3337,20,apri_pi95_proda,relevant
3338,20,apri_ap_ina,relevant
3339,20,apri_pi95_purcha,relevant
3340,21,trng_aes_189,relevant
3341,22,urb_lpopstr,not_relevant
3341,22,urb_lpopstr,not_relevant
3342,22,hlth_dp080,not_relevant
3343,22,urb_lpopcb,not_relevant
3344,24,tour_ce_oar,relevant
3345,25,tipslc20,relevant
3346,27,educ_uoe_perp01,relevant
3347,28,sdg_01_10,relevant
3348,30,tps00005,not_relevant
3349,30,cens_hndwsize,not_relevant
3350,31,mar_go_qm,highly_relevant
3351,31,mar_go_qm_c2022,highly_relevant
3352,32,ext_tec08,not_relevant
3353,33,nrg_134m,not_relevant
3354,34,ilc_lvps20,not_relevant
3355,34,ilc_lvho50d,not_relevant
3356,34,ilc_lvho50b,not_relevant
3357,34,ilc_mded02,not_relevant
3358,34,ilc_lvhl16n$dv_1182,relevant
3359,37,trng_aes_166,not_relevant
3360,37,hrst_st_nfieage,not_relevant
3361,37,hsw_occ_ina,not_relevant
3362,37,hrst_st_nfiesex,not_relevant
3363,37,pat_ep_cp,not_relevant
3364,38,dt_turn_n46_r2,not_relevant
3365,38,fats_ctrl,not_relevant
3366,38,fats_out_part,not_relevant
3367,38,fats_g1b_08,not_relevant
3368,39,fats_ctrl,relevant
3369,40,fish_ld_fi,not_relevant
3370,40,rail_tf_ns20_fi,not_relevant
3371,44,ilc_pnp10,relevant
3372,45,ef_lf_fam_sh,relevant
3373,45,sdg_15_10,not_relevant
3374,45,ef_mp_training_sh,not_relevant
3374,45,ef_mp_training_sh,not_relevant
3375,45,ef_m_age_sh,not_relevant
3376,46,nama_10_pc,not_relevant
3377,48,mar_mg_am_pwhc,relevant
3378,49,educ_uoe_enra25,not_relevant
3379,49,tespm040,not_relevant
3380,50,urb_lpopstr,not_relevant
3381,50,urb_lfermor,not_relevant
3382,50,urb_lpopcb,not_relevant
3383,53,rail_tf_ns20_es,not_relevant
3384,53,rail_tf_ns20_nl,not_relevant
3385,54,teilm011,not_relevant
3386,55,sts_trtu_a,relevant
3387,55,dt_turn_n46_r2,not_relevant
3388,55,dt_cpa_n46_r2,not_relevant
3389,57,ilc_pw11,not_relevant
3390,59,sbs_mlenv_dom_r2,not_relevant
3391,61,sdg_13_10,relevant
3392,64,enpe_mar_go,not_relevant
3393,64,prc_hicp_cow,not_relevant
3394,64,rail_go_typeall,not_relevant
3395,64,mar_go_am_lt,not_relevant
3396,66,lfso_05change,not_relevant
3397,66,lfso_05changp,not_relevant
3398,67,ilc_odbt10,not_relevant
3399,67,ilc_li71,not_relevant
3400,68,mar_go_am_lt,not_relevant
3401,68,rail_tf_ns_lt,not_relevant
3402,69,gbv_npv_ed,relevant
3403,70,mar_go_qm_c2022,relevant
3404,76,inn_cis7_type,not_relevant
3405,76,inn_cis7_ham,not_relevant
3406,76,inn_cis7_pub,not_relevant
3407,76,inn_cis7_prod,not_relevant
3408,76,inn_cis7_exp,not_relevant
3409,77,sdg_05_10,not_relevant
3410,77,gbv_any_age,not_relevant
3411,77,gbv_any_du,not_relevant
3412,77,gbv_npv_du,not_relevant
3413,77,gbv_any_ed,not_relevant
3414,78,rail_tf_ns20_nl,relevant
3415,78,rail_tf_ns20_es,not_relevant
3416,78,rail_tf_ns15_fr,relevant
3417,79,ef_lu_pcolive,relevant
3418,81,ttr00002,not_relevant
3419,82,rail_tf_ns15_es,relevant
3420,85,lfsa_ergacob$dv_1741,not_relevant
3421,85,lfsa_ergacob,not_relevant
3422,85,lfsq_ergacob,not_relevant
3423,85,lfsa_urgacob$dv_1762,not_relevant
3424,86,gbv_ipv_type,relevant
3425,87,road_go_na_dctg,not_relevant
3426,87,road_go_na_ru3g,relevant
3427,87,road_go_na_rl3g,not_relevant
3428,89,avia_paincc,not_relevant
3429,89,avia_goincc,not_relevant
3430,89,bop_fdi6_inc,relevant
3431,91,lfsa_eegan2,not_relevant
3432,93,ilc_lvph02,not_relevant
3433,93,sbs_ins_5ffp96,not_relevant
3434,93,ilc_lvho03,not_relevant
3434,93,ilc_lvho03,not_relevant
3435,93,ilc_lvho04,not_relevant
3436,93,ilc_mdes05,not_relevant
3437,94,crim_gen_reg,relevant
3438,94,crim_off_cat$dv_1401,relevant
3439,94,crim_off_cat,relevant
3440,95,mar_go_am_lv,not_relevant
3441,95,mar_go_qm_lv,not_relevant
3442,96,tour_occ_ninc,relevant
3443,96,tour_occ_nin2m,relevant
3444,96,tour_occ_arm,relevant
3445,97,mar_go_am_bg,not_relevant
3446,98,mar_pa_qm_no,not_relevant
3447,98,rail_tf_ns15_no,not_relevant
3448,0,naida_10_a10,relevant
3449,1,educ_uoe_fine08,relevant
3450,1,educ_uoe_fini03,relevant
3451,1,educ_uoe_fine02,relevant
3452,2,hbs_exp_t134,relevant
3453,2,hbs_exp_t121,relevant
3453,2,hbs_exp_t121,relevant
3454,6,crim_gen,not_relevant
3455,6,earn_ses_agt03,relevant
3456,6,earn_gr_empnace,relevant
3457,6,hsw_aw_nnasx,not_relevant
3458,10,tran_sf_roadve,not_relevant
3459,11,tessi012,not_relevant
3460,12,migr_asyappctzm,highly_relevant
3461,12,migr_asyappctza,highly_relevant
3462,12,migr_asyumactm,relevant
3463,13,ilc_li10_r,relevant
3464,14,nasa_10_nf_tr,highly_relevant
3465,14,naidsa_10_nf_tr,highly_relevant
3466,15,road_tf_vehage,relevant
3467,16,ilc_mdho03,relevant
3468,18,ilc_igtp01,relevant
3469,20,ef_lu_ovcropaa,relevant
3470,20,apri_lprc,not_relevant
3471,20,ef_oluaareg,not_relevant
3472,21,trng_nfe23,relevant
3473,23,rail_tf_traveh,relevant
3474,23,rail_tf_haulmov,relevant
3475,23,road_go_ta_nace,not_relevant
3476,24,tour_dem_exsex,relevant
3477,24,tour_dem_exage,relevant
3478,24,tour_dem_exmd,relevant
3479,25,ilc_caindform25b,relevant
3480,25,ilc_caindform25,relevant
3481,25,ilc_peps05n,relevant
3482,25,ilc_peps05n$dv_1962,relevant
3483,26,ilc_pns1,relevant
3484,26,ilc_li02,relevant
